bank_name,quarter,anom_score,systemic_score,adjusted_score,is_anomaly,known_event,known_event_label
JPMorgan Chase Bank,09/30/2010,0.3358496746543786,0.34926422501685267,-0.013414550362474076,0,False,
JPMorgan Chase Bank,12/31/2010,0.3419234309665073,0.3492671988282099,-0.007343767861702599,0,False,
JPMorgan Chase Bank,03/31/2011,0.3927876575840161,0.3869729674858602,0.005814690098155939,0,False,
JPMorgan Chase Bank,06/30/2011,0.3450283870494301,0.37247335048870833,-0.027444963439278214,0,False,
JPMorgan Chase Bank,09/30/2011,0.35204945176980784,0.37795450440127,-0.025905052631462144,0,False,
JPMorgan Chase Bank,12/31/2011,0.3414715523962354,0.35017893717272935,-0.008707384776493965,0,False,
JPMorgan Chase Bank,03/31/2012,0.3711015963500168,0.38193056424741895,-0.01082896789740212,0,False,
JPMorgan Chase Bank,06/30/2012,0.34589477892839443,0.3614659237305353,-0.01557114480214089,0,False,
JPMorgan Chase Bank,09/30/2012,0.3430716691292717,0.3391413713084334,0.003930297820838258,0,False,
JPMorgan Chase Bank,12/31/2012,0.3333279608450746,0.344668001928834,-0.011340041083759411,0,False,
JPMorgan Chase Bank,03/31/2013,0.3818323294495394,0.3805564127860912,0.0012759166634481733,0,False,
JPMorgan Chase Bank,06/30/2013,0.3647842205493938,0.3666194557134717,-0.0018352351640779085,0,False,
JPMorgan Chase Bank,09/30/2013,0.34668496101097035,0.3407881953673349,0.005896765643635449,0,False,
JPMorgan Chase Bank,12/31/2013,0.3426257241147475,0.34131217175859146,0.0013135523561560447,0,False,
JPMorgan Chase Bank,03/31/2014,0.38729776522416937,0.3714294393852089,0.015868325838960473,0,False,
JPMorgan Chase Bank,06/30/2014,0.3353765452452018,0.3541262744631167,-0.0187497292179149,0,False,
JPMorgan Chase Bank,09/30/2014,0.3420521233499051,0.348213919444158,-0.006161796094252936,0,False,
JPMorgan Chase Bank,12/31/2014,0.34004960714234894,0.3473631835073581,-0.007313576365009178,0,False,
JPMorgan Chase Bank,03/31/2015,0.3576714094950555,0.36352266744519635,-0.0058512579501408535,0,False,
JPMorgan Chase Bank,06/30/2015,0.3543044998857419,0.3467612659033045,0.007543233982437392,0,False,
JPMorgan Chase Bank,09/30/2015,0.33922680331960975,0.33141161046773543,0.00781519285187432,0,False,
JPMorgan Chase Bank,12/31/2015,0.35486092563255345,0.3341467250860137,0.020714200546539774,0,False,
JPMorgan Chase Bank,03/31/2016,0.3623910171630944,0.36711058306563493,-0.0047195659025405234,0,False,
JPMorgan Chase Bank,06/30/2016,0.34955288554870484,0.36529154649097045,-0.015738660942265614,0,False,
JPMorgan Chase Bank,09/30/2016,0.3419959015545863,0.3353917287563945,0.00660417279819181,0,False,
JPMorgan Chase Bank,12/31/2016,0.33371857830557944,0.33720297229763524,-0.003484393992055801,0,False,
JPMorgan Chase Bank,03/31/2017,0.3647692460342552,0.37027693219565044,-0.005507686161395242,0,False,
JPMorgan Chase Bank,06/30/2017,0.34379331939387603,0.36296752014566724,-0.019174200751791215,0,False,
